1001, 1001, 1001, 1001, 1001, 1001, 1001, 1004, 1000, 1000, 1000, 1012, 1000, 1000, 1000, 1000, 1000, 1000, 1012, 1011, 1000, 1011, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1005, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1004, 1000, 1000, 1000, 1000, 1011, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1012, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1005, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1004, 1000, 1000, 1011, 1000, 1000, 1000, 1000, 1011, 1000, 1000, 1012, 1000, 1000, 1000, 1000, 1000, 1010, 1000, 1011, 1000, 1000, 1000, 1000, 1005, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1004, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1011, 1000, 1000, 1000, 1011, 1000, 1000, 1000, 1000, 1000, 1012, 1000, 1000, 1005, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1004, 1000, 1000, 1000, 1000, 1000, 1000, 1012, 1000, 1011, 1000, 1000, 1000, 1011, 1000, 1000, 1012, 1011, 1000, 1000, 1000, 1011, 1000, 1000, 1005, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1007, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1002, 1006, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001, 1001
